rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
1,660271,Shohei Ohtani,LAD,SD,2026-06-28T00:40:00Z,Scheduled,1,Randy Vásquez,681190,R,72.8,Tier 2,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",82.6,68.0,44.6,88.7,80.0,57.8,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.4% barrel, 12.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,19.09,55.69,94.2,104.4029,0.5965,0.3078,0.4215,75.03,53.08,49.36,32.69,28.4,0.2777,12.37,43.78,90.71,0.523,0.235,29.65,302 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,67,0,71,Petco Park,
2,656941,Kyle Schwarber,PHI,NYM,2026-06-27T20:10:00Z,Delayed Start,2,Christian Scott,681035,R,68.4,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",83.3,24.5,60.8,100.0,80.0,93.3,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 5.6% barrel, 4.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,20.66,54.49,93.6,104.5133,0.5572,0.3064,0.3933,77.16,76.26,56.17,35.77,37.1,0.3307,5.6,31.8,87.8,0.384,0.138,28.0,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,57,0,80,Citi Field,
3,624413,Pete Alonso,BAL,WSH,2026-06-27T23:05:00Z,Pre-Game,3,Foster Griffin,656492,L,66.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",68.3,48.8,53.6,96.6,78.0,64.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.0% barrel, 16.0 HR allowed",EV profile; pitcher fly-ball pressure modest,14.21,54.19,93.99,103.8004,0.5314,0.2577,0.3797,74.88,49.62,37.13,30.04,24.0,0.2289,11.0,38.4,88.0,0.419,0.176,27.5,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,50,6,84,Oriole Park at Camden Yards,
4,670231,John Rave,KC,CWS,2026-06-27T20:10:00Z,In Progress,7,Davis Martin,663436,R,65.9,Tier 3,Watch List,"Elite Power, Strong Barrel, Platoon Edge",93.5,39.8,46.5,64.3,80.0,46.5,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,13,1,"Last 7 games: 4/13, 1 HR","platoon edge; pitcher baseline 7.1% barrel, 10.2 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,27.9,64.5,98.17,103.7503,0.6255,0.3439,0.4315,75.02,52.74,56.56,42.35,1.9,0.4099,7.07,45.16,90.07,0.4062,0.1433,22.64,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,92,8,63,Rate Field,
5,695578,James Wood,WSH,BAL,2026-06-27T23:05:00Z,Pre-Game,1,Brandon Young,687064,R,65.7,Tier 3,Watch List,"Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",83.7,40.6,53.6,93.2,80.0,2.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,30,0,"Last 7 games: 4/30, 0 HR","platoon edge; pitcher baseline 7.7% barrel, 7.8 HR allowed",EV profile; pitcher fly-ball pressure modest,21.02,58.4,95.0,106.2886,0.5616,0.2939,0.4002,76.28,64.31,29.49,26.97,23.3,0.2414,7.68,41.85,89.12,0.4152,0.1651,26.24,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,50,6,84,Oriole Park at Camden Yards,
6,696135,Kahlil Watson,CLE,SEA,2026-06-27T23:10:00Z,Pre-Game,5,Logan Gilbert,669302,R,64.1,Tier 3,Watch List,"Strong Barrel, Platoon Edge",74.9,54.1,32.6,86.4,80.0,43.2,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,1,"Last 7 games: 6/21, 1 HR","platoon edge; pitcher baseline 10.7% barrel, 15.8 HR allowed",EV profile; pitcher fly-ball pressure modest,20.0,46.7,94.3,99.5662,0.479,0.273,0.303,73.6,32.4,20.0,40.0,1.0,0.16,10.7,43.87,90.66,0.3999,0.1708,29.73,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,79,9,68,Progressive Field,
7,621439,Byron Buxton,MIN,COL,2026-06-27T23:10:00Z,Pre-Game,2,Michael Lorenzen,547179,R,63.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",71.4,52.6,36.1,100.0,50.0,67.1,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.9% barrel, 16.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,18.68,50.02,91.24,102.6377,0.5238,0.2716,0.3542,74.37,43.22,48.52,36.1,28.0,0.3045,8.87,44.8,90.0,0.4713,0.1847,25.73,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,58,8,76,Target Field,
8,672960,Kazuma Okamoto,TOR,TEX,2026-06-27T19:07:00Z,In Progress,4,Cal Quantrill,615698,R,63.1,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",60.8,57.7,42.9,94.9,50.0,99.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 11.4% barrel, 9.4 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,14.9,50.0,92.2,102.906,0.459,0.232,0.336,73.3,37.0,51.1,31.9,19.0,0.234,11.45,41.29,88.86,0.4939,0.2157,28.17,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,84,0,66,Rogers Centre,
9,695506,Jac Caglianone,KC,CWS,2026-06-27T20:10:00Z,In Progress,3,Davis Martin,663436,R,62.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",66.1,39.8,46.5,96.6,80.0,76.1,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 10.2 HR allowed",EV profile; pitcher fly-ball pressure modest,15.57,53.95,92.69,105.4885,0.5017,0.2346,0.3616,77.12,72.87,41.76,23.66,11.9,0.1954,7.07,45.16,90.07,0.4062,0.1433,22.64,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,92,8,63,Rate Field,
10,571970,Max Muncy,LAD,SD,2026-06-28T00:40:00Z,Scheduled,5,Randy Vásquez,681190,R,62.5,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",60.3,68.0,44.6,81.9,80.0,19.5,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","platoon edge; pitcher baseline 12.4% barrel, 12.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.72,48.07,90.67,101.8044,0.5082,0.2541,0.3754,71.48,13.8,52.83,34.32,16.9,0.2354,12.37,43.78,90.71,0.523,0.235,29.65,302 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,67,0,71,Petco Park,
11,518692,Freddie Freeman,LAD,SD,2026-06-28T00:40:00Z,Scheduled,3,Randy Vásquez,681190,R,62.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.5,68.0,44.6,92.1,80.0,54.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,1,Contact streak: 9/25 over last 7 games,"platoon edge; pitcher baseline 12.4% barrel, 12.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.24,46.12,90.83,101.0033,0.4936,0.2133,0.3738,70.25,8.4,35.84,29.87,16.3,0.2063,12.37,43.78,90.71,0.523,0.235,29.65,302 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,67,0,71,Petco Park,
12,663457,Lars Nootbaar,STL,MIA,2026-06-27T23:15:00Z,Pre-Game,5,Ryan Gusto,687473,R,62.1,Tier 3,Watch List,"Strong Barrel, Platoon Edge",59.6,55.5,55.6,86.4,80.0,30.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,0,Contact streak: 8/25 over last 7 games,"platoon edge; pitcher baseline 10.9% barrel, 6.5 HR allowed",EV profile; pitcher fly-ball pressure modest,12.02,53.71,93.19,102.4434,0.5001,0.2278,0.3723,73.75,42.14,36.95,27.22,5.3,0.1739,10.9,46.96,89.97,0.4705,0.1837,23.67,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,90,40,75,Busch Stadium,
13,665742,Juan Soto,NYM,PHI,2026-06-27T20:10:00Z,Delayed Start,2,Tim Mayza,641835,L,61.6,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",73.7,25.9,60.8,100.0,50.0,68.7,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 5.4% barrel, 3.4 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.68,51.59,93.45,103.3586,0.6059,0.3084,0.4234,72.55,29.98,38.76,32.05,24.8,0.2627,5.38,42.87,88.66,0.3462,0.1265,20.78,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,57,0,80,Citi Field,
14,676475,Alec Burleson,STL,MIA,2026-06-27T23:15:00Z,Pre-Game,3,Ryan Gusto,687473,R,61.0,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.7,55.5,55.6,96.6,80.0,25.8,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,0,"Last 7 games: 7/24, 0 HR","platoon edge; pitcher baseline 10.9% barrel, 6.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.2,46.78,91.56,101.6153,0.5214,0.2326,0.3744,72.82,28.36,42.91,29.01,14.5,0.1907,10.9,46.96,89.97,0.4705,0.1837,23.67,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,90,40,75,Busch Stadium,
15,682998,Corbin Carroll,AZ,TB,2026-06-27T22:10:00Z,Pre-Game,3,Cole Sulser,642121,R,60.9,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",59.1,43.8,56.6,96.6,80.0,33.9,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,0,Contact streak: 9/26 over last 7 games,"platoon edge; pitcher baseline 9.2% barrel, 3.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.31,48.85,91.75,102.6426,0.4968,0.2313,0.3657,75.26,55.75,43.94,29.48,18.4,0.2673,9.23,41.69,87.76,0.4359,0.1843,27.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,67,5,85,Tropicana Field,
16,686527,Dominic Canzone,SEA,CLE,2026-06-27T23:10:00Z,Pre-Game,3,Slade Cecconi,677944,R,60.8,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",64.9,48.9,32.6,96.6,80.0,41.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.2% barrel, 15.6 HR allowed",EV profile; pitcher fly-ball pressure modest,15.62,49.21,92.79,103.3988,0.5316,0.2451,0.3809,74.22,42.65,38.5,27.14,11.7,0.244,9.19,40.42,89.39,0.4484,0.1842,26.03,In From RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,79,9,68,Progressive Field,
17,691023,Jordan Walker,STL,MIA,2026-06-27T23:15:00Z,Pre-Game,4,Ryan Gusto,687473,R,60.2,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",58.7,55.5,55.6,94.9,50.0,28.2,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,0,"Last 7 games: 8/26, 0 HR","same-side matchup; pitcher baseline 10.9% barrel, 6.5 HR allowed",EV profile; pitcher fly-ball pressure modest,12.65,50.63,93.35,105.0117,0.461,0.2019,0.3354,78.73,83.05,37.75,24.47,14.4,0.1869,10.9,46.96,89.97,0.4705,0.1837,23.67,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,90,40,75,Busch Stadium,
18,701762,Nick Kurtz,ATH,LAA,2026-06-28T01:38:00Z,Scheduled,2,Reid Detmers,672282,L,60.2,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",78.1,31.1,51.7,95.5,50.0,27.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,1,"Last 7 games: 5/28, 1 HR","same-side matchup; pitcher baseline 7.1% barrel, 6.7 HR allowed",EV profile; pitcher fly-ball pressure modest,18.57,56.63,94.03,105.7182,0.5202,0.2668,0.3867,77.97,78.86,33.55,30.77,24.1,0.2737,7.08,38.53,89.61,0.3364,0.1208,26.73,243 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,57,0,76,Angel Stadium,
19,547180,Bryce Harper,PHI,NYM,2026-06-27T20:10:00Z,Delayed Start,3,Christian Scott,681035,R,59.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",56.4,24.5,60.8,96.6,80.0,100.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,15,29,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 5.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.3,46.52,90.6,102.1435,0.534,0.2478,0.396,74.27,45.63,38.19,26.96,20.7,0.2435,5.6,31.8,87.8,0.384,0.138,28.0,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,57,0,80,Citi Field,
20,606466,Ketel Marte,AZ,TB,2026-06-27T22:10:00Z,Pre-Game,1,Cole Sulser,642121,R,59.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.4,43.4,56.6,93.2,75.0,63.1,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 9.2% barrel, 3.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.47,46.23,91.15,103.0606,0.5081,0.2133,0.3746,74.6,45.92,50.8,25.82,17.5,0.206,9.23,41.69,87.76,0.4359,0.1843,27.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,67,5,85,Tropicana Field,
